Epoch,Batch Size,LR_max,LR_min,Dropout,Accuracy
100,64,0.0005,0.000001,0.1000,0.9948
100,64,0.0010,0.000010,0.0500,0.9943
100,64,0.0010,0.000001,0.0000,0.9940
100,64,0.0005,0.000001,0.0000,0.9940
100,64,0.0010,0.000010,0.0000,0.9939
100,64,0.0010,0.000010,0.1000,0.9939
100,64,0.0005,0.000010,0.0500,0.9939
100,64,0.0005,0.000010,0.1000,0.9939
100,64,0.0010,0.000001,0.0500,0.9938
100,64,0.0005,0.000010,0.0000,0.9935
100,64,0.0010,0.000001,0.1000,0.9932
100,64,0.0005,0.000001,0.0500,0.9931
